Filename,Category,Summary
resume_24.txt,Experience,"ডাটা বিশ্লেষক হিসেবে তিনি মেডিকেয়ার হাসপাতাল লিমিটেডে হেলথকেয়ার ডেটা বিশ্লেষক হিসেবে ইলেকট্রনিক হেলথ রেকর্ড (EHR) সিস্টেম থেকে রোগীর ডেটা সংগ্রহ, ক্লিনিং ও বিশ্লেষণ করেছেন। পূর্বে মেডিকিউয়ার হসপিটাল লিমিটেডে মেডিকেল ডেটা বিশ্লেষক পদে কর্মরত ছিলেন।"
resume_24.txt,Education,প্রার্থী ২০১৬ থেকে ২০২০ পর্যন্ত বঙ্গবন্ধু শেখ মুজিব মেডিকেল বিশ্ববিদ্যালয় থেকে রেডিওলজি ও ইমেজিং টেকনোলজি-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জন করেছেন।
resume_24.txt,Skill,"ডাটা অ্যানালিটিক্সে Coursera ব্যবহার করে ডেটা বিশ্লেষণ এবং এক্সেল (এডভান্সড), এসকিউএল ও পাইথন (বেসিক) ব্যবহার করে বিশ্লেষণ করতে পারদর্শী। টেবলু ও পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করা যায়।"
resume_25.txt,Objective,"প্রার্থী-কেন্দ্রিক, রেস্পন্সিভ ও পারফরম্যান্ট ওয়েব অ্যাপ্লিকেশন তৈরি করে প্রতিষ্ঠানের ডিজিটাল প্রোডাক্টের গুণগত মান উন্নত করতে ইচ্ছুক। ব্যবহারকারীর অভিজ্ঞতা উন্নয়নে গুরুত্বপূর্ণ ভূমিকা পালন করতে চান।"
resume_25.txt,Experience,"ডাটাআর্ক স্টুডিওতে ফ্রন্টএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে রিঅ্যাক্ট জেএস, নেক্সট জেএস এবং টেইলউইন্ড সিএসএস ব্যবহার করে স্কেলেবল ও রেস্পন্সিভ ইউজার ইন্টারফেস তৈরি করেছেন। পূর্বে টেকআর্ক স্টুডিওতে ফ্রন্টএন্ড ডেভেলপার হিসেবে রিকঅ্যাক্ট জ্যাস, নেক্সটজেএস ও টেইলউইন সিএসএস দিয়ে স্কেলেবল ইউজার ইন্টারফেস ডেভেলপ করেছেন।"
resume_25.txt,Education,প্রার্থী ২০১৬ থেকে ২০২০ পর্যন্ত ইউনাইটেড ইন্টারন্যাশনাল ইউনিভার্সিটি থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪২ অর্জন করেছেন।
resume_25.txt,Skill,"ডাটা ফ্রন্টএন্ডে রিঅ্যাক্ট জেএস, নেক্সট জেএস এবং টাইপস্ক্রিপ্ট (ES6+) ব্যবহার করে জাভাস্ক্রিপ্ট, HTML5, CSS3, টেইলউইন্ড সিএসএস, সিএসএস ৩, টেইলউইন্ড এসকিউএল, টাইপস্কক্রিপ্ট, এইচটিএমএল৫, টাইপফ্ক্রিপ্ট, টাইপোগ্রাফিক, টাইপস৩, TS3, Tailwind সিএসএস এবং টেইলউইনন্ড সিএমএস-এ পারদর্শী। রিডাক্স ও কনটেক্সট এপিআই ইন্টিগ্রেশন এবং রেস্টফুল এপিআই ডেভেলপমেন্টে দক্ষ। ফিগমা (স্টাইলড-"
resume_26.txt,Objective,প্রার্থী অ্যাডভান্সড মেশিন লার্নিং মডেল ও প্রেডিকটিভ অ্যানালিটিক্স ব্যবহার করে বিনিয়োগ স্ট্র্যাটেজি অপটিমাইজ করতে ইচ্ছুক। আর্থিক বাজারের জটিল সমস্যা সমাধানে গুরুত্বপূর্ণ ভূমিকা পালন করতে চান।
resume_26.txt,Experience,ডাটা সায়েন্টিস্ট (ফাইন্যান্স) হিসেবে ক্যাপিটাল ট্রাস্ট লিমিটেডে পাইথন ও স্কিকিট-লার্ন ব্যবহার করে স্টক প্রাইস প্রেডিকশনের টাইম সিরিজ মডেল তৈরি করেছেন। এই মডেলটি ২০% নির্ভুলতা বৃদ্ধি করতে সহায়তা করেছে।
resume_26.txt,Education,প্রার্থী ২০২১ থেকে ২০২৩ পর্যন্ত ইনস্টিটিউট অফ বিজনেস অ্যাডমিনিস্ট্রেশন (IBA) থেকে ডেটা সায়েন্সে এম.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭০ অর্জন করেছেন।
